DateTime;NO2;O3;PM10;PM25;SQ;WD;Wvh;dewP;p;temp
2022-10-29 07:00:00;0.24422166527429687;0.009522245936627814;0.08974358974358974;0.20113414850256955;0.5;0.4166666666666667;0.25;0.7086330935251799;0.7045454545454546;0.49206349206349204
2022-10-29 08:00:00;0.24468578854543765;0.022218573852131565;0.09615384615384616;0.19568787288085535;0.9;0.4166666666666667;0.25;0.7266187050359713;0.7059659090909091;0.5502645502645502
2022-10-29 09:00:00;0.21943748259537732;0.03934767142778964;0.16987179487179488;0.260180754917597;0.0;0.3333333333333333;0.16666666666666666;0.7302158273381295;0.6903409090909091;0.5529100529100529
2022-10-29 10:00:00;0.2322472848788638;0.05155146938105402;0.14423076923076922;0.31621477937267417;0.4;0.4166666666666667;0.25;0.7482014388489209;0.6860795454545454;0.6084656084656085
2022-10-29 11:00:00;0.21628144435161978;0.0847698790565315;0.11217948717948717;0.3283714336345916;0.3;0.4166666666666667;0.25;0.762589928057554;0.6803977272727273;0.6216931216931217
2022-10-29 12:00:00;0.2252854358117516;0.1025009576971488;0.1346153846153846;0.3626439836966153;0.7;0.4444444444444444;0.25;0.762589928057554;0.6732954545454546;0.6402116402116402
2022-10-29 13:00:00;0.22268634549336305;0.11935642751600722;0.10897435897435896;0.3017425719180105;0.2;0.3888888888888889;0.16666666666666666;0.7697841726618705;0.6647727272727273;0.6587301587301587
2022-10-29 14:00:00;0.271047990346236;0.09494883160947848;0.11538461538461538;0.3037155177506055;0.0;0.3888888888888889;0.16666666666666666;0.7697841726618705;0.6633522727272727;0.6375661375661376
2022-10-29 15:00:00;0.3324050867910517;0.067969134789033;0.13141025641025642;0.21525193455018016;0.3;0.3611111111111111;0.25;0.7553956834532374;0.6548295454545454;0.6243386243386243
2022-10-29 16:00:00;0.337139144156688;0.08416789799157227;0.125;0.2301967038809144;0.0;0.3888888888888889;0.25;0.737410071942446;0.6477272727272727;0.6084656084656085
2022-10-29 17:00:00;0.32210155017172565;0.09259563290100148;0.14102564102564102;0.21572449642625083;0.0;0.4444444444444444;0.25;0.7302158273381295;0.6548295454545454;0.6005291005291006
2022-10-29 18:00:00;0.29741019214703424;0.09013298308980462;0.13141025641025642;0.25485261976490053;0.0;0.4166666666666667;0.25;0.7194244604316546;0.6548295454545454;0.5555555555555556
